Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 1st Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 1st Floor/First Floor Fume Hood Lab Spaces,,,,,,,
,,Total Exh Stpt,BAV,AV:9,DEV:48704,tex_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/tex_setpt
,,ZONE TEMP,BAV,AV:6,DEV:48704,zonetemp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/zonetemp
,,CLG_OVERRIDE,BBV,BV:1,DEV:48704,clg_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/clg_override
,,Occupancy_Value,BBV,BV:2,DEV:48704,occ_bv_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/occ_bv
,,RHT_OVERRIDE,BBV,BV:3,DEV:48704,rht_override_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/rht_override
,,Schedule,BBV,BV:4,DEV:48704,m221_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m221
,,OCCUPANCY SENSOR TROUBLE,BALM,BV:5,DEV:48704,m204_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m204
,,GLOBAL_UNOCC_OVRIDE,BNI2,,DEV:48704,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/unocc_override
,,OAT,ANI,,DEV:48704,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m014
,,stmldshd1_4,BNI,,DEV:48704,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m143
,,stmldshd5,BNI,,DEV:48704,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m159
,Lab 147B Control,,,,,,
,,ZONE TEMP,BRS,,DEV:48705,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/zone
,,ZONE TEMP / Zone Temp,BAI,AI:1,DEV:48705,zone_temp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/zone/zone_temp
,,ZONE TEMP / Override Time Remaining,BAV,AV:1,DEV:48705,override_time_remaining_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/zone/override_time_remaining
,,GEX VALVE FLOW,BAI,AI:2,DEV:48705,gexvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/gexvalve_flow
