Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-4 Zones/230/230A/236 Suite,236 (PHX-2B1),Occupancy Sensor,BBI,BI:1,DEV:31324,occ1_1,#baker_lab_236_phx-2b1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-4 Zones/240 Suite,240A (PHX-2C1),Occupancy Sensor,BBI,BI:2,DEV:31323,occ1_1,#baker_lab_240a_phx-2c1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-4 Zones/240 Suite,240B (PHX-2E1),Occupancy Sensor,BBI,BI:2,DEV:31322,occ1_1,#baker_lab_240b_phx-2e1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-5 Zones,244/244A (VAV-2I1),Occupancy Sensor,BBI,BI:1,DEV:31401,occ1_1,#baker_lab_244_244a_vav-2i1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-7 Zones,235 (VAV-2K1),Occupancy Sensor,BBI,BI:1,DEV:31325,occ1_1,#baker_lab_235_vav-2k1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-8 Zones,219 (VAV-2M1),Occupancy Sensor,BBI,BI:1,DEV:31319,occ1_1,#baker_219_vav-2m1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-16 Zones,201A (VAV-2S1),Occupancy Sensor,BBI,BI:1,DEV:31409,occ1_1,#baker_lab_201a_vav-2s1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-16 Zones,201B (VAV-2T1),Occupancy Sensor,BBI,BI:1,DEV:31408,occ1_1,#baker_lab_201b_vav-2t1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-16 Zones,201C (VAV-2U1),Occupancy Sensor,BBI,BI:1,DEV:31414,occ1_1,#baker_lab_201c_vav-2u1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-16 Zones,201F/201H (VAV-2Y1),Occupancy Sensor,BBI,BI:1,DEV:31412,occ1_1,#baker_lab_201fh_vav-2y1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-16 Zones,201G (VAV-2X1),Occupancy Sensor,BBI,BI:1,DEV:31411,occ1_1,#baker_lab_201g_vav-2x1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,201D (VAV-2V1),Occupancy Sensor,BBI,BI:1,DEV:31415,occ1_1,#baker_lab_201d_vav-2v1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,201E (VAV-2W1),Occupancy Sensor,BBI,BI:1,DEV:31416,occ1_1,#baker_lab_201e_vav-2w1/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,VAV-202,Occupancy Sensor,BBI,BI:1,DEV:31316,occ1_1,#baker_vav-202/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,VAV-202A/B + ETB 9-1,Occupancy Sensor,BBI,BI:1,DEV:31317,occ1_1,#baker_vav-202ab/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,VAV-204,Occupancy Sensor,BBI,BI:1,DEV:31315,occ1_1,#baker_vav-204/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-17 Zones,VAV-205,Occupancy Sensor,BBI,BI:1,DEV:31318,occ1_1,#baker_vav-205/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/2019 Renovation,Rm 240C,Occupancy Sensor,BBI,BI:1,DEV:31328,occ_sensor_1,#bakerlab_240c/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Second Floor/2019 Renovation,Rm 250,Occupancy Sensor,BBI,BI:1,DEV:31403,occ_sensor_1,#bakerlab_rm_250/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Second Floor/2019 Renovation,Lab 256,Occupancy Sensor,BBI,BI:13,DEV:31404,occ_sensor_1,#bakerlab_lab_252/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Second Floor/2019 Renovation,Lab 258,Occupancy Sensor,BBI,BI:3,DEV:31405,occ_sensor_1,#bakerlab_lab_258/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Second Floor/2019 Renovation,Rm 257,Occupancy Sensor,BBI,BI:1,DEV:31406,occ_sensor_1,#bakerlab_rm_257/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Second Floor,Lab 200C SAV,Occupancy Sensor,BBI,BI:1,DEV:31330,occ1_1,#baker_lab_200c_sav/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-2 Zones,312 (VAV-3U),Occupancy Sensor,BBI,BI:1,DEV:31525,occ1_1,#baker_312_vav-3u/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-2 Zones,314/314A (VAV-3S),Occupancy Sensor,BBI,BI:1,DEV:31523,occ1_1,#baker_314314a_vav-3s/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-2 Zones,316A/316B (VAV-3T),Occupancy Sensor,BBI,BI:1,DEV:31524,occ1_1,#baker_316a_316b_vav-3t/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,332 (PHX-3I1),Occupancy Sensor,BBI,BI:1,DEV:31508,occ1_1,#baker_332_phx-3r/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,316 (VAV-3A),Occupancy Sensor,BBI,BI:1,DEV:31522,occ1_1,#baker_316_vav-3a/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,320A (VAV-3B),Occupancy Sensor,BBI,BI:1,DEV:31520,occ1_1,#baker_320a_vav-3b/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,320A (GEX-4J),Occupancy Sensor,BBI,BI:1,DEV:31918,occ_1,#baker_320a_gex-4j/occ
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,322 (PHX-3C),Occupancy Sensor,BBI,BI:1,DEV:31515,occ1_1,#baker_lab_322_phx-3c/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,324 (PHX-3D/3E),Occupancy Sensor,BBI,BI:2,DEV:31512,occ1_1,#baker_lab_324_phx-3d3e/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,326 (PHX-3M),Occupancy Sensor,BBI,BI:2,DEV:31511,occ1_1,#baker_lab_326_phx-3m/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,328 (PHX-3P),Occupancy Sensor,BBI,BI:1,DEV:31514,occ1_1,#baker_lab_328_phx-3p/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-3 Zones,330 (PHX-3Q),Occupancy Sensor,BBI,BI:1,DEV:31513,occ1_1,#baker_lab_330_phx-3q/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-4 Zones,338 (PHX-3R),Occupancy Sensor,BBI,BI:1,DEV:31505,occ1_1,#baker_338_phx-3i1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-4 Zones,334/334A (PHX-3Y),Occupancy Sensor,BBI,BI:3,DEV:31507,occ1_1,#baker_334334a_phx-3y/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-4 Zones,338A (PHX-3A1/3Z),Occupancy Sensor,BBI,BI:2,DEV:31506,occ1_1,#baker_338a_phx-3a13z/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-4 Zones,340A (PHX-3K1),Occupancy Sensor,BBI,BI:1,DEV:31502,occ1_1,#baker_340a_phx-3k1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-5 Zones,340B (PHX-3N1),Occupancy Sensor,BBI,BI:3,DEV:31501,occ1_1,#baker_340b_phx-3n1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-5 Zones,340 (PHX-3J1),Occupancy Sensor,BBI,BI:1,DEV:31503,occ1_1,#baker_340_phx-3j1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-5 Zones,344 (PHX-3Y1),Occupancy Sensor,BBI,BI:1,DEV:31601,occ1_1,#baker_344_phx-3y1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-5 Zones,344A (PHX-3T1),Occupancy Sensor,BBI,BI:2,DEV:31602,occ1_1,#baker_344a_phx-3t1/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-7 Zones,335 (VAV-3C2),Occupancy Sensor,BBI,BI:1,DEV:31509,occ1_1,#baker_335_vav-3c2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-8 Zones,317 (PHX-3I2/3J2),Occupancy Sensor,BBI,BI:2,DEV:31519,occ1_1,#baker_lab_317_phx-3i23j2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-8 Zones,317A (PHX-3G2),Occupancy Sensor,BBI,BI:2,DEV:31518,occ1_1,#baker_lab_317a_phx-3g2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-8 Zones,319 (PHX-3F2),Occupancy Sensor,BBI,BI:1,DEV:31517,occ1_1,#baker_lab_319_phx-3f2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-8 Zones,321/321A (PHX-3D2),Occupancy Sensor,BBI,BI:2,DEV:31516,occ1_1,#baker_lab_321321a_phx-3d2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-16 Zones,301A (VAV-3V2),Occupancy Sensor,BBI,BI:1,DEV:31609,occ1_1,#baker_lab_301a_vav-3v2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-16 Zones,301B (VAV-3W2),Occupancy Sensor,BBI,BI:1,DEV:31612,occ1_1,#baker_lab_301b_vav-3w2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,301C (VAV-3X2),Occupancy Sensor,BBI,BI:1,DEV:31613,occ1_1,#baker_lab_301c_vav-3x2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,301D (VAV-3Y2),Occupancy Sensor,BBI,BI:1,DEV:31618,occ1_1,#baker_lab_301d_vav-3y2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,301E (VAV-3Z2),Occupancy Sensor,BBI,BI:1,DEV:31617,occ1_1,#baker_301e_vav-3z2/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,301F (RHC-3M3),Occupancy Sensor,BBI,BI:1,DEV:31616,occ1_1,#baker_lab_301f_rhc-3m3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,301G/301H (RHC-3N3),Occupancy Sensor,BBI,BI:1,DEV:31615,occ1_1,#baker_lab_301g_301h_rhc-3n3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,302 (RHC-3I3),Occupancy Sensor,BBI,BI:1,DEV:31531,occ1_1,#new_equipment25/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,302A (RHC-3H3),Occupancy Sensor,BBI,BI:1,DEV:31533,occ1_1,#baker_lab_302a_rhc-3h3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,304 (RHC-3J3),Occupancy Sensor,BBI,BI:1,DEV:31532,occ1_1,#baker_lab_304_rhc-3j3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,305 (VAV-3F3),Occupancy Sensor,BBI,BI:1,DEV:31534,occ1_1,#baker_lab_305_vav-3f3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/AHU-17 Zones,310 (VAV-3K3),Occupancy Sensor,BBI,BI:1,DEV:31528,occ1_1,#baker_lab_310_vav-3k3/occ1
/Cornell University/Biotech Server/Baker Lab/Third Floor/2016 Lab Renovation/346 Suite,346A (2SAV 3EAV 6FH),Occupancy Sensor,BBI,BI:7,DEV:31621,occ_sensor_1,#bakerlab_346a_2sav_3eav_6fh/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Third Floor/2016 Lab Renovation/350 Suite,350A (2SAV 3EAV 6FH),Occupancy Sensor,BBI,BI:7,DEV:31624,occ_sensor_1,#bakerlab_350a_2sav_3eav_6fh/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Third Floor/2016 Lab Renovation/352,352 (SAV 2EAV FH),Occupancy Sensor,BBI,BI:2,DEV:31627,occ_sensor_1,#bakerlab_352_sav_2eav_fh/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Third Floor/2016 Lab Renovation/355,355 (SAV EAV FH),Occupancy Sensor,BBI,BI:2,DEV:31629,occ_sensor_1,#bakerlab_355_sav_eav_fh/occ_sensor
/Cornell University/Biotech Server/Baker Lab/Fourth Floor/Air Systems,AHU-9,Occupancy Sensor,BBI,BI:2,DEV:30206,occ1_1,#baker_ahu-9/occ1
